timestamp,test-class,test-method,time,description,result
2021-08-25 20:47:22.433,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,60100,"[4] recordIndex=3, title=Task 35, description=This is task 35, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='User']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='List Tasks']'
2021-08-25 20:48:22.989,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,60126,"[5] recordIndex=4, title=Task 45, description=This is task 45, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='User']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='List Tasks']'
2021-08-25 20:49:23.522,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,60102,"[6] recordIndex=5, title=Task 55, description=This is task 55, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='User']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='List Tasks']'
2021-08-25 20:50:24.156,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,60130,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='User']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='List Tasks']'
2021-08-25 20:50:56.393,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,7385,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 20:51:02.973,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6216,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 20:51:09.358,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6027,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 20:51:15.852,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6148,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 20:51:22.297,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6087,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 20:51:28.709,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6066,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 20:51:35.154,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6034,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 20:52:00.365,acme.testing.PanicTest,positivePanic,1341,"positivePanic()",OK
2021-08-25 20:52:01.145,acme.testing.PanicTest,negativePanic,370,"negativePanic()",OK
