timestamp,test-class,test-method,time,description,result
2021-11-29 23:45:59.33,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4938,"[4] recordIndex=10, author=The Lord of the Flies, text=Whatever, link=null",OK
2021-11-29 23:46:02.175,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2415,"[1] recordIndex=0, author=Paco, text=jojojo, link=http://www.example.com",OK
2021-11-29 23:46:04.495,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1905,"[2] recordIndex=0, author=Un señor con un nombre demasiado largo, text=Así sí, link=http://www.example.com",OK
2021-11-29 23:46:07.279,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2327,"[3] recordIndex=0, author=Eddard Stark, text=null, link=null",OK
2021-11-29 23:46:10.105,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2429,"[4] recordIndex=0, author=Anónimo, text=What is Lorem Ipsum?
Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently wit…, link=null",OK
2021-11-29 23:46:47.996,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,8621,"[1] recordIndex=0, title=Duty 01, description=This is duty 01, executionPeriod=31, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-11-29 23:46:55.561,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,7017,"[2] recordIndex=1, title=Duty 11, description=This is duty 11, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-11-29 23:47:02.092,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6121,"[3] recordIndex=2, title=Duty 21, description=This is duty 21, executionPeriod=31, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-11-29 23:47:09.854,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,7271,"[4] recordIndex=3, title=Duty 31, description=This is duty 31, executionPeriod=90, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-11-29 23:47:16.77,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6461,"[5] recordIndex=4, title=Duty 41, description=This is duty 41, executionPeriod=31, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-11-29 23:47:23.289,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6153,"[6] recordIndex=5, title=Duty 51, description=This is duty 51, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-11-29 23:47:30.725,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6987,"[7] recordIndex=6, title=Duty 61, description=This is duty 61, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-11-29 23:48:02.495,acme.testing.anonymous.duty.AnonymousDutyListTest,list,4040,"[1] recordIndex=0, title=Duty 05, description=This is duty 05, executionPeriod=31, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-11-29 23:48:05.696,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2631,"[2] recordIndex=1, title=Duty 15, description=This is duty 15, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-11-29 23:48:08.745,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2657,"[3] recordIndex=2, title=Duty 25, description=This is duty 25, executionPeriod=31, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-11-29 23:48:11.768,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2649,"[4] recordIndex=3, title=Duty 35, description=This is duty 35, executionPeriod=90, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-11-29 23:48:14.732,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2586,"[5] recordIndex=4, title=Duty 45, description=This is duty 45, executionPeriod=31, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-11-29 23:48:17.788,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2685,"[6] recordIndex=5, title=Duty 55, description=This is duty 55, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-11-29 23:48:20.797,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2634,"[7] recordIndex=6, title=Duty 65, description=This is duty 65, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-11-29 23:48:49.115,acme.testing.PanicTest,positivePanic,2353,"positivePanic()",OK
2021-11-29 23:48:49.951,acme.testing.PanicTest,negativePanic,361,"negativePanic()",OK
2021-11-29 23:49:20.06,acme.testing.administrator.dashboard.AdministratorDashboardTest,showDashboard,4832,"showDashboard()",OK
2021-11-29 23:50:00.52,acme.testing.authenticated.officer.AuthenticatedOfficerCreateTest,becomeManager,13499,"becomeManager()",OK
