timestamp,test-class,test-method,time,description,result
2021-08-25 22:01:40.233,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1858,"[1] recordIndex=0, author=Paco, text=jojojo, link=http://www.example.com",OK
2021-08-25 22:01:42.451,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1865,"[2] recordIndex=0, author=Un señor con un nombre demasiado largo, text=Así sí, link=http://www.example.com",OK
2021-08-25 22:01:44.636,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1803,"[3] recordIndex=0, author=Eddard Stark, text=null, link=null",OK
2021-08-25 22:01:47.559,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2532,"[4] recordIndex=0, author=Anónimo, text=What is Lorem Ipsum?
Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently wit…, link=null",OK
2021-08-25 22:02:17.65,acme.testing.anonymous.task.AnonymousTaskListTest,list,2622,"[1] recordIndex=0, title=Task 05, description=This is task 05, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 22:02:20.659,acme.testing.anonymous.task.AnonymousTaskListTest,list,2663,"[2] recordIndex=1, title=Task 15, description=This is task 15, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 22:02:23.758,acme.testing.anonymous.task.AnonymousTaskListTest,list,2605,"[3] recordIndex=2, title=Task 25, description=This is task 25, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 22:02:27.459,acme.testing.anonymous.task.AnonymousTaskListTest,list,3269,"[4] recordIndex=3, title=Task 35, description=This is task 35, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 22:02:30.5,acme.testing.anonymous.task.AnonymousTaskListTest,list,2666,"[5] recordIndex=4, title=Task 45, description=This is task 45, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 22:02:34.245,acme.testing.anonymous.task.AnonymousTaskListTest,list,3279,"[6] recordIndex=5, title=Task 55, description=This is task 55, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 22:02:38.653,acme.testing.anonymous.task.AnonymousTaskListTest,list,3802,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 22:03:19.39,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6261,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 22:03:25.965,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6217,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 22:03:33.128,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6757,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 22:03:39.709,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6224,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 22:03:46.31,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6229,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 22:03:53.5,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6631,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 22:04:00.048,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6202,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 22:05:02.47,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,becomeManager,38287,"becomeManager()",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become Manager']'
2021-08-25 22:05:32.333,acme.testing.PanicTest,positivePanic,658,"positivePanic()",OK
2021-08-25 22:05:33.683,acme.testing.PanicTest,negativePanic,407,"negativePanic()",OK
