timestamp,test-class,test-method,time,description,result
2021-08-30 19:55:13.103,acme.testing.anonymous.task.AnonymousTaskListTest,list,9532,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-30 19:56:38.065,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,24671,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-30 19:57:07.4,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,26743,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-30 19:57:32.619,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,22767,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-30 19:57:58.725,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,23639,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-30 19:58:23.994,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,22845,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-30 19:58:49.061,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,22600,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-30 19:59:14.547,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,23050,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-30 20:00:52.834,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,becomeManager,40598,"becomeManager()",OK
2021-08-30 20:01:58.039,acme.testing.PanicTest,positivePanic,3896,"positivePanic()",OK
2021-08-30 20:02:02.657,acme.testing.PanicTest,negativePanic,2416,"negativePanic()",OK
2021-08-30 20:03:20.272,acme.testing.administrator.dashboard.AdministratorDashboardTest,showDashboard,19476,"showDashboard()",OK
