timestamp,test-class,test-method,time,description,result
2021-08-25 22:21:20.816,acme.testing.anonymous.task.AnonymousTaskListTest,list,2647,"[4] recordIndex=3, title=Task 35, description=This is task 35, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 22:21:24.031,acme.testing.anonymous.task.AnonymousTaskListTest,list,2885,"[5] recordIndex=4, title=Task 45, description=This is task 45, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 22:21:27.03,acme.testing.anonymous.task.AnonymousTaskListTest,list,2607,"[6] recordIndex=5, title=Task 55, description=This is task 55, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 22:21:30.015,acme.testing.anonymous.task.AnonymousTaskListTest,list,2637,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 22:21:59.69,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6570,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 22:22:06.385,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6363,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 22:22:12.793,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6080,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 22:22:19.095,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,5976,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 22:22:25.458,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6037,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 22:22:31.907,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6107,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 22:22:38.255,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6017,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 22:23:16.979,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,becomeManager,15924,"becomeManager()",OK
2021-08-25 22:23:44.301,acme.testing.PanicTest,positivePanic,413,"positivePanic()",OK
2021-08-25 22:23:45.008,acme.testing.PanicTest,negativePanic,334,"negativePanic()",OK
