timestamp,test-class,test-method,time,description,result
2021-12-01 18:15:06.376,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1800,"[3] recordIndex=0, author=Eddard Stark, text=null, link=null",OK
2021-12-01 18:15:09.262,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2522,"[4] recordIndex=0, author=Anónimo, text=What is Lorem Ipsum?
Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently wit…, link=null",OK
2021-12-01 18:15:45.717,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,7935,"[1] recordIndex=0, title=Duty 01, description=This is duty 01, executionPeriod=31, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-12-01 18:15:52.183,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6092,"[2] recordIndex=1, title=Duty 11, description=This is duty 11, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-12-01 18:15:58.823,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6289,"[3] recordIndex=2, title=Duty 21, description=This is duty 21, executionPeriod=31, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-12-01 18:16:05.283,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6003,"[4] recordIndex=3, title=Duty 31, description=This is duty 31, executionPeriod=90, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-12-01 18:16:11.783,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,6105,"[5] recordIndex=4, title=Duty 41, description=This is duty 41, executionPeriod=31, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-12-01 18:16:19.227,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,7004,"[6] recordIndex=5, title=Duty 51, description=This is duty 51, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-12-01 18:16:27.819,acme.testing.authenticated.duty.AuthenicatedDutyListTest,list,7600,"[7] recordIndex=6, title=Duty 61, description=This is duty 61, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-12-01 18:17:01.593,acme.testing.anonymous.duty.AnonymousDutyListTest,list,4851,"[1] recordIndex=0, title=Duty 05, description=This is duty 05, executionPeriod=31, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-12-01 18:17:04.605,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2620,"[2] recordIndex=1, title=Duty 15, description=This is duty 15, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-12-01 18:17:07.592,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2655,"[3] recordIndex=2, title=Duty 25, description=This is duty 25, executionPeriod=31, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-12-01 18:17:10.636,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2622,"[4] recordIndex=3, title=Duty 35, description=This is duty 35, executionPeriod=90, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-12-01 18:17:13.629,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2644,"[5] recordIndex=4, title=Duty 45, description=This is duty 45, executionPeriod=31, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-12-01 18:17:16.552,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2589,"[6] recordIndex=5, title=Duty 55, description=This is duty 55, executionPeriod=62, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-12-01 18:17:19.5,acme.testing.anonymous.duty.AnonymousDutyListTest,list,2587,"[7] recordIndex=6, title=Duty 65, description=This is duty 65, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-12-01 18:17:49.073,acme.testing.PanicTest,positivePanic,2103,"positivePanic()",OK
2021-12-01 18:17:50.013,acme.testing.PanicTest,negativePanic,460,"negativePanic()",OK
2021-12-01 18:18:30.017,acme.testing.administrator.dashboard.AdministratorDashboardTest,showDashboard,5744,"showDashboard()",OK
2021-12-01 18:19:11.764,acme.testing.authenticated.officer.AuthenticatedOfficerCreateTest,becomeManager,12880,"becomeManager()",OK
