timestamp,test-class,test-method,time,description,result
2021-08-25 20:56:18.607,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,2660,"[2] recordIndex=1, title=Task 15, description=This is task 15, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 20:56:22.802,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,2630,"[3] recordIndex=2, title=Task 25, description=This is task 25, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 20:56:25.771,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,2638,"[4] recordIndex=3, title=Task 35, description=This is task 35, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 20:56:28.734,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,2620,"[5] recordIndex=4, title=Task 45, description=This is task 45, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 20:56:31.731,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,2649,"[6] recordIndex=5, title=Task 55, description=This is task 55, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 20:56:34.696,acme.testing.anonymous.task.AuthenicatedTaskListTest,list,2605,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 20:57:08.159,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,5997,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 20:57:14.657,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6045,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 20:57:20.996,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6007,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 20:57:27.397,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6088,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 20:57:33.897,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6166,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 20:57:40.253,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6007,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 20:57:46.871,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6211,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 20:58:13.637,acme.testing.PanicTest,positivePanic,414,"positivePanic()",OK
2021-08-25 20:58:14.678,acme.testing.PanicTest,negativePanic,407,"negativePanic()",OK
